id,date,city,temp_c,humidity,precipitation_mm,wind_speed_kmh,condition
1855,2025-09-10,Metro City,14.2,66.2,4.4,6.8,Rain
1856,2025-09-10,Green Valley,16.1,89.3,0.0,0.0,Cloudy
1857,2025-09-10,Harbor Town,13.4,82.5,0.0,11.6,Sunny
1858,2025-09-11,Metro City,16.8,84.8,5.8,5.3,Rain
1859,2025-09-11,Green Valley,20.5,68.0,0.0,16.8,Partly Cloudy
1860,2025-09-11,Harbor Town,12.4,87.6,0.0,16.0,Cloudy
1861,2025-09-12,Metro City,17.0,80.5,0.0,6.8,Sunny
1862,2025-09-12,Green Valley,23.5,88.3,0.0,3.3,Cloudy
1863,2025-09-12,Harbor Town,10.4,87.1,0.0,19.1,Cloudy
1864,2025-09-13,Metro City,12.8,62.2,0.5,18.6,Cloudy
1865,2025-09-13,Green Valley,22.8,67.5,0.0,25.8,Partly Cloudy
1866,2025-09-13,Harbor Town,19.6,57.2,0.0,24.8,Partly Cloudy
1867,2025-09-14,Metro City,18.7,52.1,0.0,11.5,Sunny
1868,2025-09-14,Green Valley,15.2,82.8,0.0,26.7,Cloudy
1869,2025-09-14,Harbor Town,13.1,83.7,0.0,17.7,Sunny
1870,2025-09-15,Metro City,16.7,76.1,0.7,5.5,Sunny
1871,2025-09-15,Green Valley,16.5,65.4,0.0,12.6,Cloudy
1872,2025-09-15,Harbor Town,13.9,71.2,0.0,15.3,Cloudy
1873,2025-09-16,Metro City,9.7,86.5,0.0,12.1,Cloudy
1874,2025-09-16,Green Valley,20.4,76.1,0.0,7.2,Partly Cloudy
1875,2025-09-16,Harbor Town,11.4,70.5,0.0,30.3,Sunny
1876,2025-09-17,Metro City,11.5,65.4,0.0,4.7,Partly Cloudy
1877,2025-09-17,Green Valley,18.4,78.5,0.0,10.0,Sunny
1878,2025-09-17,Harbor Town,17.6,60.2,3.9,31.9,Rain
1879,2025-09-18,Metro City,7.1,60.8,0.0,16.4,Sunny
1880,2025-09-18,Green Valley,16.4,52.4,0.0,18.3,Cloudy
1881,2025-09-18,Harbor Town,13.2,71.6,1.5,14.0,Sunny
1882,2025-09-19,Metro City,13.1,66.8,0.0,15.4,Sunny
1883,2025-09-19,Green Valley,19.8,49.4,0.0,12.6,Sunny
1884,2025-09-19,Harbor Town,18.0,50.0,2.6,15.4,Rain
1885,2025-09-20,Metro City,14.1,56.9,0.0,10.9,Cloudy
1886,2025-09-20,Green Valley,13.8,100.0,0.0,21.6,Cloudy
1887,2025-09-20,Harbor Town,16.2,71.6,0.0,17.0,Partly Cloudy
1888,2025-09-21,Metro City,4.3,83.0,0.0,0.0,Sunny
1889,2025-09-21,Green Valley,18.1,73.3,0.0,25.6,Sunny
1890,2025-09-21,Harbor Town,8.5,81.9,0.0,13.8,Sunny
1891,2025-09-22,Metro City,11.1,79.2,0.0,18.2,Sunny
1892,2025-09-22,Green Valley,19.7,65.3,4.4,6.8,Rain
1893,2025-09-22,Harbor Town,14.9,81.6,0.0,19.5,Sunny
1894,2025-09-23,Metro City,15.3,81.9,2.4,15.9,Rain
1895,2025-09-23,Green Valley,14.0,58.9,0.0,2.9,Partly Cloudy
1896,2025-09-23,Harbor Town,14.1,77.4,0.0,0.2,Cloudy
1897,2025-09-24,Metro City,13.5,78.7,0.7,5.1,Partly Cloudy
1898,2025-09-24,Green Valley,15.3,78.2,0.2,17.0,Partly Cloudy
1899,2025-09-24,Harbor Town,16.4,84.2,0.0,24.1,Partly Cloudy
1900,2025-09-25,Metro City,15.5,91.4,0.0,12.8,Fog
1901,2025-09-25,Green Valley,19.4,76.5,0.0,13.1,Sunny
1902,2025-09-25,Harbor Town,13.4,68.7,0.0,12.1,Sunny
1903,2025-09-26,Metro City,8.5,56.3,0.0,31.9,Cloudy
1904,2025-09-26,Green Valley,16.0,65.2,1.6,19.9,Partly Cloudy
1905,2025-09-26,Harbor Town,11.5,77.6,0.0,17.9,Sunny
1906,2025-09-27,Metro City,6.6,70.1,0.0,18.5,Sunny
1907,2025-09-27,Green Valley,14.8,72.7,0.8,15.1,Partly Cloudy
1908,2025-09-27,Harbor Town,9.3,95.6,0.0,0.0,Fog
1909,2025-09-28,Metro City,10.4,68.7,0.0,12.8,Sunny
1910,2025-09-28,Green Valley,17.1,95.4,7.2,19.3,Rain
1911,2025-09-28,Harbor Town,14.1,81.5,0.0,16.3,Partly Cloudy
1912,2025-09-29,Metro City,15.7,66.9,3.1,11.7,Rain
1913,2025-09-29,Green Valley,14.5,77.3,0.0,14.8,Cloudy
1914,2025-09-29,Harbor Town,14.0,79.1,6.6,22.0,Rain
1915,2025-09-30,Metro City,12.1,71.3,0.0,16.4,Cloudy
1916,2025-09-30,Green Valley,15.1,77.8,0.8,24.3,Partly Cloudy
1917,2025-09-30,Harbor Town,11.1,84.1,0.3,8.1,Sunny
1918,2025-10-01,Metro City,9.2,84.8,0.0,21.7,Sunny
1919,2025-10-01,Green Valley,13.7,65.8,2.3,6.9,Rain
1920,2025-10-01,Harbor Town,10.0,72.3,0.0,19.6,Sunny
1921,2025-10-02,Metro City,10.0,47.3,0.0,9.0,Cloudy
1922,2025-10-02,Green Valley,19.0,71.8,0.0,19.6,Partly Cloudy
1923,2025-10-02,Harbor Town,13.3,74.3,3.2,17.4,Rain
1924,2025-10-03,Metro City,9.5,79.9,0.0,9.8,Sunny
1925,2025-10-03,Green Valley,11.2,83.9,0.0,23.1,Sunny
1926,2025-10-03,Harbor Town,7.7,39.5,1.1,17.9,Cloudy
1927,2025-10-04,Metro City,7.7,83.5,0.0,25.1,Sunny
1928,2025-10-04,Green Valley,16.9,88.0,0.6,7.8,Fog
1929,2025-10-04,Harbor Town,11.8,55.0,0.0,6.9,Partly Cloudy
1930,2025-10-05,Metro City,14.4,84.2,2.6,10.2,Rain
1931,2025-10-05,Green Valley,16.4,77.6,0.0,21.6,Partly Cloudy
1932,2025-10-05,Harbor Town,10.8,71.7,0.0,20.8,Partly Cloudy
1933,2025-10-06,Metro City,10.0,88.9,0.0,8.4,Cloudy
1934,2025-10-06,Green Valley,21.2,80.8,0.0,23.6,Partly Cloudy
1935,2025-10-06,Harbor Town,13.9,72.4,0.5,0.0,Cloudy
1936,2025-10-07,Metro City,4.5,63.7,0.0,6.4,Cloudy
1937,2025-10-07,Green Valley,13.7,80.1,0.1,13.5,Partly Cloudy
1938,2025-10-07,Harbor Town,16.0,87.1,0.0,17.6,Fog
1939,2025-10-08,Metro City,8.8,90.4,0.0,27.4,Cloudy
1940,2025-10-08,Green Valley,12.2,64.0,0.0,12.8,Cloudy
1941,2025-10-08,Harbor Town,18.8,88.3,0.0,13.4,Fog
1942,2025-10-09,Metro City,1.9,64.0,0.0,20.5,Sunny
1943,2025-10-09,Green Valley,12.7,76.3,0.0,17.0,Cloudy
1944,2025-10-09,Harbor Town,11.9,69.6,0.0,16.8,Sunny
1945,2025-10-10,Metro City,9.6,72.8,0.0,23.5,Cloudy
1946,2025-10-10,Green Valley,10.4,79.4,0.0,12.4,Partly Cloudy
1947,2025-10-10,Harbor Town,10.0,79.4,0.0,31.0,Sunny
1948,2025-10-11,Metro City,9.4,92.6,0.0,12.7,Cloudy
1949,2025-10-11,Green Valley,7.1,74.4,0.0,12.8,Cloudy
1950,2025-10-11,Harbor Town,6.9,78.3,0.0,0.0,Partly Cloudy
1951,2025-10-12,Metro City,5.1,83.1,0.0,5.4,Partly Cloudy
1952,2025-10-12,Green Valley,10.9,80.0,0.0,14.6,Sunny
1953,2025-10-12,Harbor Town,11.1,71.0,6.4,22.0,Rain
1954,2025-10-13,Metro City,4.8,61.4,0.0,23.9,Sunny
1955,2025-10-13,Green Valley,9.4,72.6,0.0,13.4,Sunny
1956,2025-10-13,Harbor Town,15.3,67.7,1.4,10.4,Cloudy
1957,2025-10-14,Metro City,9.5,62.1,0.0,6.5,Partly Cloudy
1958,2025-10-14,Green Valley,15.4,59.8,0.0,19.9,Sunny
1959,2025-10-14,Harbor Town,14.0,81.8,0.0,7.0,Sunny
1960,2025-10-15,Metro City,7.9,78.5,4.7,27.7,Rain
1961,2025-10-15,Green Valley,11.9,73.2,2.4,17.7,Rain
1962,2025-10-15,Harbor Town,13.6,91.6,0.0,7.9,Cloudy
1963,2025-10-16,Metro City,8.7,82.4,0.0,9.2,Sunny
1964,2025-10-16,Green Valley,13.5,54.5,4.8,14.8,Rain
1965,2025-10-16,Harbor Town,10.6,61.2,0.0,20.0,Partly Cloudy
1966,2025-10-17,Metro City,7.2,86.4,0.0,14.0,Cloudy
1967,2025-10-17,Green Valley,14.7,58.5,4.5,22.6,Rain
1968,2025-10-17,Harbor Town,8.9,57.1,0.0,32.1,Sunny
1969,2025-10-18,Metro City,4.9,69.0,0.1,19.4,Sunny
1970,2025-10-18,Green Valley,12.2,72.3,0.0,7.7,Partly Cloudy
1971,2025-10-18,Harbor Town,11.9,69.6,0.5,11.3,Partly Cloudy
1972,2025-10-19,Metro City,0.8,69.2,0.0,0.0,Partly Cloudy
1973,2025-10-19,Green Valley,20.9,84.1,0.0,0.0,Sunny
1974,2025-10-19,Harbor Town,10.7,62.9,0.2,10.7,Sunny
1975,2025-10-20,Metro City,1.7,63.5,1.7,19.2,Cloudy
1976,2025-10-20,Green Valley,16.3,57.8,0.0,7.1,Partly Cloudy
1977,2025-10-20,Harbor Town,13.9,84.4,0.0,23.4,Sunny
1978,2025-10-21,Metro City,10.9,65.3,0.0,14.0,Partly Cloudy
1979,2025-10-21,Green Valley,10.4,74.8,0.0,12.7,Partly Cloudy
1980,2025-10-21,Harbor Town,4.2,68.1,0.0,13.0,Partly Cloudy
1981,2025-10-22,Metro City,3.5,71.8,2.8,13.2,Rain
1982,2025-10-22,Green Valley,13.7,75.9,0.0,16.9,Sunny
1983,2025-10-22,Harbor Town,9.7,84.9,0.0,7.2,Sunny
1984,2025-10-23,Metro City,6.0,76.6,0.0,13.7,Sunny
1985,2025-10-23,Green Valley,10.4,67.0,0.0,8.5,Sunny
1986,2025-10-23,Harbor Town,11.2,81.3,5.5,17.9,Rain
1987,2025-10-24,Metro City,4.7,87.3,0.0,32.7,Fog
1988,2025-10-24,Green Valley,9.7,85.9,0.0,22.3,Cloudy
1989,2025-10-24,Harbor Town,10.1,72.7,0.0,35.6,Sunny
1990,2025-10-25,Metro City,-0.2,69.8,0.0,11.1,Sunny
1991,2025-10-25,Green Valley,16.8,80.3,1.1,20.0,Sunny
1992,2025-10-25,Harbor Town,8.7,55.3,0.0,9.0,Sunny
1993,2025-10-26,Metro City,-1.3,56.3,0.0,28.2,Sunny
1994,2025-10-26,Green Valley,8.6,77.5,4.1,30.3,Rain
1995,2025-10-26,Harbor Town,17.9,77.2,0.0,10.3,Partly Cloudy
1996,2025-10-27,Metro City,-1.0,79.7,0.0,18.1,Sunny
1997,2025-10-27,Green Valley,7.3,68.7,0.7,0.8,Sunny
1998,2025-10-27,Harbor Town,10.9,67.0,1.5,5.9,Sunny
1999,2025-10-28,Metro City,5.7,64.5,0.3,7.4,Partly Cloudy
2000,2025-10-28,Green Valley,11.2,68.3,0.0,13.2,Sunny
2001,2025-10-28,Harbor Town,6.4,86.5,0.0,18.9,Cloudy
2002,2025-10-29,Metro City,3.5,73.8,0.0,6.6,Partly Cloudy
2003,2025-10-29,Green Valley,12.2,81.1,0.0,23.4,Cloudy
2004,2025-10-29,Harbor Town,11.2,76.2,0.0,0.0,Sunny
2005,2025-10-30,Metro City,-2.5,59.5,0.3,10.9,Snow
2006,2025-10-30,Green Valley,13.1,68.5,5.0,26.8,Rain
2007,2025-10-30,Harbor Town,15.1,66.4,0.4,20.1,Partly Cloudy
2008,2025-10-31,Metro City,-2.4,65.5,0.0,11.6,Snow
2009,2025-10-31,Green Valley,8.0,60.2,0.0,24.1,Partly Cloudy
2010,2025-10-31,Harbor Town,8.6,69.1,0.0,19.7,Partly Cloudy
2011,2025-11-01,Metro City,2.9,64.4,0.0,16.9,Partly Cloudy
2012,2025-11-01,Green Valley,9.0,44.9,0.0,25.2,Sunny
2013,2025-11-01,Harbor Town,7.2,61.8,0.0,9.7,Partly Cloudy
2014,2025-11-02,Metro City,-3.7,76.8,2.1,13.0,Rain
2015,2025-11-02,Green Valley,13.7,82.0,0.4,4.4,Sunny
2016,2025-11-02,Harbor Town,12.5,69.0,5.5,2.0,Rain
2017,2025-11-03,Metro City,7.3,79.2,0.0,17.9,Partly Cloudy
2018,2025-11-03,Green Valley,16.3,70.0,0.0,18.2,Sunny
2019,2025-11-03,Harbor Town,9.3,63.6,0.0,12.7,Partly Cloudy
2020,2025-11-04,Metro City,-1.2,68.7,0.5,27.3,Snow
2021,2025-11-04,Green Valley,16.5,63.4,0.0,11.8,Partly Cloudy
2022,2025-11-04,Harbor Town,11.4,84.8,0.0,20.6,Partly Cloudy
2023,2025-11-05,Metro City,-0.3,62.0,4.2,10.2,Rain
2024,2025-11-05,Green Valley,5.6,76.9,4.0,24.2,Rain
2025,2025-11-05,Harbor Town,7.3,80.8,0.0,21.4,Sunny
2026,2025-11-06,Metro City,-2.3,62.4,0.8,12.5,Snow
2027,2025-11-06,Green Valley,5.6,55.7,1.8,19.5,Sunny
2028,2025-11-06,Harbor Town,8.1,62.0,0.0,0.0,Sunny
2029,2025-11-07,Metro City,6.9,45.6,1.7,3.7,Sunny
2030,2025-11-07,Green Valley,10.7,92.1,0.0,0.0,Cloudy
2031,2025-11-07,Harbor Town,6.3,69.2,0.0,3.5,Sunny
2032,2025-11-08,Metro City,13.8,55.5,0.0,12.6,Partly Cloudy
2033,2025-11-08,Green Valley,9.1,53.6,0.0,4.9,Sunny
2034,2025-11-08,Harbor Town,6.5,70.9,0.0,18.1,Partly Cloudy
2035,2025-11-09,Metro City,1.8,49.9,0.0,21.5,Cloudy
2036,2025-11-09,Green Valley,11.0,69.4,0.0,12.2,Sunny
2037,2025-11-09,Harbor Town,5.3,58.2,0.0,21.6,Sunny
2038,2025-11-10,Metro City,1.5,65.5,0.0,14.8,Sunny
2039,2025-11-10,Green Valley,5.5,76.0,0.0,13.7,Sunny
2040,2025-11-10,Harbor Town,7.6,58.2,0.0,9.3,Partly Cloudy
2041,2025-11-11,Metro City,4.5,87.7,0.0,8.5,Cloudy
2042,2025-11-11,Green Valley,12.9,95.2,0.0,6.6,Fog
2043,2025-11-11,Harbor Town,8.7,83.2,0.0,17.9,Cloudy
2044,2025-11-12,Metro City,-2.5,71.0,0.0,16.1,Sunny
2045,2025-11-12,Green Valley,6.1,52.5,0.8,12.7,Sunny
2046,2025-11-12,Harbor Town,3.9,68.4,0.0,17.4,Sunny
2047,2025-11-13,Metro City,-1.1,68.2,2.0,17.0,Rain
2048,2025-11-13,Green Valley,12.3,58.3,4.7,16.4,Rain
2049,2025-11-13,Harbor Town,9.0,71.2,0.0,15.1,Partly Cloudy
2050,2025-11-14,Metro City,3.7,67.1,0.0,24.6,Cloudy
2051,2025-11-14,Green Valley,13.4,76.4,0.0,14.5,Cloudy
2052,2025-11-14,Harbor Town,13.0,56.1,0.0,12.8,Partly Cloudy
2053,2025-11-15,Metro City,-5.9,65.3,0.0,16.8,Snow
2054,2025-11-15,Green Valley,8.9,68.8,0.0,21.3,Partly Cloudy
2055,2025-11-15,Harbor Town,9.5,73.7,0.9,21.8,Partly Cloudy
2056,2025-11-16,Metro City,-0.1,82.6,1.2,27.3,Snow
2057,2025-11-16,Green Valley,4.9,66.1,0.0,25.7,Partly Cloudy
2058,2025-11-16,Harbor Town,7.2,49.3,0.0,16.8,Cloudy
2059,2025-11-17,Metro City,-2.5,60.0,0.0,22.7,Partly Cloudy
2060,2025-11-17,Green Valley,9.5,66.1,2.5,1.6,Rain
2061,2025-11-17,Harbor Town,8.5,65.1,0.1,15.0,Partly Cloudy
2062,2025-11-18,Metro City,2.7,61.0,0.0,6.8,Cloudy
2063,2025-11-18,Green Valley,5.4,83.3,0.0,17.6,Cloudy
2064,2025-11-18,Harbor Town,11.3,71.0,7.2,19.1,Rain
2065,2025-11-19,Metro City,-0.1,56.4,4.6,10.4,Rain
2066,2025-11-19,Green Valley,13.2,72.0,0.0,12.1,Sunny
2067,2025-11-19,Harbor Town,7.2,71.5,0.0,15.7,Sunny
2068,2025-11-20,Metro City,1.9,67.4,0.0,17.0,Partly Cloudy
2069,2025-11-20,Green Valley,4.2,66.0,1.2,1.6,Sunny
2070,2025-11-20,Harbor Town,2.3,56.0,0.0,12.6,Sunny
2071,2025-11-21,Metro City,-4.1,64.2,0.9,9.1,Snow
2072,2025-11-21,Green Valley,4.2,67.2,0.0,29.9,Partly Cloudy
2073,2025-11-21,Harbor Town,5.1,50.2,16.6,13.3,Storm
2074,2025-11-22,Metro City,-0.8,60.4,2.2,3.2,Rain
2075,2025-11-22,Green Valley,6.4,66.5,0.5,16.5,Partly Cloudy
2076,2025-11-22,Harbor Town,2.8,57.6,1.6,19.1,Sunny
2077,2025-11-23,Metro City,-2.1,85.5,0.0,1.4,Cloudy
2078,2025-11-23,Green Valley,11.9,47.0,2.1,13.4,Rain
2079,2025-11-23,Harbor Town,1.6,77.3,0.0,16.9,Sunny
2080,2025-11-24,Metro City,0.4,77.8,0.0,2.2,Sunny
2081,2025-11-24,Green Valley,7.0,56.1,0.0,31.6,Sunny
2082,2025-11-24,Harbor Town,6.6,50.4,1.4,18.0,Sunny
2083,2025-11-25,Metro City,0.2,64.9,0.0,1.6,Cloudy
2084,2025-11-25,Green Valley,8.3,54.2,1.1,10.9,Partly Cloudy
2085,2025-11-25,Harbor Town,9.0,64.0,0.4,19.9,Cloudy
2086,2025-11-26,Metro City,-0.8,50.3,0.0,13.8,Partly Cloudy
2087,2025-11-26,Green Valley,7.2,60.2,0.0,15.0,Partly Cloudy
2088,2025-11-26,Harbor Town,5.5,51.2,0.0,23.0,Partly Cloudy
2089,2025-11-27,Metro City,0.6,61.4,0.0,14.4,Sunny
2090,2025-11-27,Green Valley,15.3,60.1,0.0,9.8,Sunny
2091,2025-11-27,Harbor Town,8.5,48.3,3.9,22.6,Rain
2092,2025-11-28,Metro City,-2.1,56.8,0.0,17.4,Sunny
2093,2025-11-28,Green Valley,4.0,57.8,0.0,14.9,Cloudy
2094,2025-11-28,Harbor Town,3.6,68.7,0.0,12.6,Cloudy
2095,2025-11-29,Metro City,2.5,78.0,0.0,21.6,Sunny
2096,2025-11-29,Green Valley,2.5,85.6,0.0,0.0,Cloudy
2097,2025-11-29,Harbor Town,5.3,73.7,0.0,25.3,Sunny
2098,2025-11-30,Metro City,-1.4,52.9,1.3,7.1,Snow
2099,2025-11-30,Green Valley,7.1,56.4,0.0,21.6,Partly Cloudy
2100,2025-11-30,Harbor Town,6.6,48.6,0.0,4.6,Sunny
2101,2025-12-01,Metro City,-2.1,42.6,0.0,18.4,Sunny
2102,2025-12-01,Green Valley,7.4,59.1,0.0,14.2,Partly Cloudy
2103,2025-12-01,Harbor Town,8.6,65.5,0.0,7.4,Partly Cloudy
2104,2025-12-02,Metro City,1.1,50.0,0.0,20.5,Cloudy
2105,2025-12-02,Green Valley,5.7,57.4,0.5,15.8,Sunny
2106,2025-12-02,Harbor Town,6.3,61.1,2.6,10.1,Rain
2107,2025-12-03,Metro City,-5.0,47.2,0.8,7.5,Snow
2108,2025-12-03,Green Valley,9.7,86.9,0.0,13.2,Cloudy
2109,2025-12-03,Harbor Town,7.9,60.9,3.4,25.4,Rain
2110,2025-12-04,Metro City,0.6,71.8,0.0,5.5,Sunny
2111,2025-12-04,Green Valley,13.3,52.7,0.0,36.3,Cloudy
2112,2025-12-04,Harbor Town,7.8,56.1,0.0,14.9,Sunny
2113,2025-12-05,Metro City,-2.6,57.2,3.9,18.6,Rain
2114,2025-12-05,Green Valley,10.9,79.2,0.0,17.8,Cloudy
2115,2025-12-05,Harbor Town,3.8,63.1,0.0,13.2,Sunny
2116,2025-12-06,Metro City,-3.1,61.3,0.0,3.3,Sunny
2117,2025-12-06,Green Valley,8.4,62.9,0.0,4.6,Sunny
2118,2025-12-06,Harbor Town,6.4,68.0,0.0,17.7,Sunny
2119,2025-12-07,Metro City,-1.7,62.4,0.0,12.3,Cloudy
2120,2025-12-07,Green Valley,14.3,49.5,0.0,15.1,Partly Cloudy
2121,2025-12-07,Harbor Town,6.2,55.0,2.7,16.1,Rain
2122,2025-12-08,Metro City,1.2,57.9,0.9,8.4,Sunny
2123,2025-12-08,Green Valley,9.3,51.4,4.5,19.1,Rain
2124,2025-12-08,Harbor Town,9.2,59.7,0.0,18.2,Sunny
2125,2025-12-09,Metro City,-2.2,58.4,0.0,14.1,Sunny
2126,2025-12-09,Green Valley,10.3,53.0,0.5,20.0,Partly Cloudy
2127,2025-12-09,Harbor Town,8.8,54.3,0.0,19.5,Sunny
2128,2025-12-10,Metro City,-3.6,62.1,0.0,8.6,Sunny
2129,2025-12-10,Green Valley,8.9,33.2,0.0,3.1,Cloudy
2130,2025-12-10,Harbor Town,5.5,78.6,0.0,16.1,Partly Cloudy
2131,2025-12-11,Metro City,-1.1,57.9,0.0,4.6,Sunny
2132,2025-12-11,Green Valley,9.1,38.7,0.0,19.7,Cloudy
2133,2025-12-11,Harbor Town,7.4,46.3,1.2,13.7,Cloudy
2134,2025-12-12,Metro City,-2.5,52.6,0.0,19.8,Cloudy
2135,2025-12-12,Green Valley,9.7,35.2,0.0,14.5,Sunny
2136,2025-12-12,Harbor Town,9.2,68.5,0.0,19.4,Sunny
2137,2025-12-13,Metro City,-5.0,73.3,0.0,17.1,Partly Cloudy
2138,2025-12-13,Green Valley,11.3,64.4,0.0,8.9,Sunny
2139,2025-12-13,Harbor Town,2.6,62.4,0.3,24.6,Cloudy
2140,2025-12-14,Metro City,-1.2,67.4,0.0,14.0,Partly Cloudy
2141,2025-12-14,Green Valley,4.1,45.7,0.0,8.3,Sunny
2142,2025-12-14,Harbor Town,3.0,54.7,0.0,19.6,Cloudy
2143,2025-12-15,Metro City,7.2,56.7,0.6,19.5,Partly Cloudy
2144,2025-12-15,Green Valley,10.5,49.2,0.0,16.7,Cloudy
2145,2025-12-15,Harbor Town,7.4,70.5,6.1,19.5,Rain
2146,2025-12-16,Metro City,-6.3,51.5,0.0,7.7,Sunny
2147,2025-12-16,Green Valley,8.9,61.7,1.4,1.2,Partly Cloudy
2148,2025-12-16,Harbor Town,5.7,55.4,0.0,33.9,Partly Cloudy
2149,2025-12-17,Metro City,-3.4,49.6,0.0,0.7,Sunny
2150,2025-12-17,Green Valley,5.0,55.6,0.0,7.5,Sunny
2151,2025-12-17,Harbor Town,4.1,63.0,0.0,23.4,Sunny
2152,2025-12-18,Metro City,-4.5,55.9,0.0,0.8,Sunny
2153,2025-12-18,Green Valley,9.4,67.6,3.7,7.6,Rain
2154,2025-12-18,Harbor Town,6.2,65.1,0.0,11.8,Sunny
2155,2025-12-19,Metro City,-6.1,42.2,0.0,4.6,Sunny
2156,2025-12-19,Green Valley,8.9,51.7,0.0,11.7,Partly Cloudy
2157,2025-12-19,Harbor Town,6.7,51.8,0.0,13.6,Sunny
2158,2025-12-20,Metro City,2.5,45.2,0.0,9.7,Sunny
2159,2025-12-20,Green Valley,9.4,57.7,0.0,22.1,Partly Cloudy
2160,2025-12-20,Harbor Town,1.8,67.9,0.0,11.9,Cloudy
2161,2025-12-21,Metro City,-9.3,42.3,0.0,11.4,Sunny
2162,2025-12-21,Green Valley,6.1,57.2,0.0,19.9,Sunny
2163,2025-12-21,Harbor Town,6.0,76.9,0.0,0.7,Sunny
2164,2025-12-22,Metro City,-1.6,75.3,0.0,8.3,Cloudy
2165,2025-12-22,Green Valley,5.3,51.9,1.5,8.3,Sunny
2166,2025-12-22,Harbor Town,6.7,57.9,0.0,8.0,Sunny
2167,2025-12-23,Metro City,2.9,32.9,0.0,22.6,Partly Cloudy
2168,2025-12-23,Green Valley,14.0,67.3,0.0,14.2,Cloudy
2169,2025-12-23,Harbor Town,9.1,54.9,0.0,7.3,Partly Cloudy
2170,2025-12-24,Metro City,-5.0,41.5,0.0,14.1,Sunny
2171,2025-12-24,Green Valley,6.9,36.3,0.0,25.0,Cloudy
2172,2025-12-24,Harbor Town,-0.1,69.1,0.0,8.5,Sunny
2173,2025-12-25,Metro City,-3.2,52.0,0.0,12.3,Cloudy
2174,2025-12-25,Green Valley,8.6,64.2,0.0,1.6,Sunny
2175,2025-12-25,Harbor Town,12.2,32.9,0.0,23.0,Sunny
2176,2025-12-26,Metro City,-10.8,52.7,1.0,18.8,Snow
2177,2025-12-26,Green Valley,14.8,43.4,0.0,26.7,Partly Cloudy
2178,2025-12-26,Harbor Town,5.8,58.9,0.0,16.1,Sunny
2179,2025-12-27,Metro City,-3.4,53.8,0.0,19.9,Sunny
2180,2025-12-27,Green Valley,8.2,36.2,0.0,15.4,Sunny
2181,2025-12-27,Harbor Town,10.7,38.1,0.0,8.0,Cloudy
2182,2025-12-28,Metro City,-3.7,40.5,1.5,30.0,Snow
2183,2025-12-28,Green Valley,5.1,42.9,0.0,38.0,Sunny
2184,2025-12-28,Harbor Town,4.5,64.8,0.0,0.0,Partly Cloudy
2185,2025-12-29,Metro City,-4.1,61.1,0.0,12.1,Partly Cloudy
2186,2025-12-29,Green Valley,4.9,60.0,0.0,28.3,Cloudy
2187,2025-12-29,Harbor Town,6.3,50.5,0.0,0.0,Cloudy
2188,2025-12-30,Metro City,-4.0,41.9,2.0,8.5,Rain
2189,2025-12-30,Green Valley,10.2,41.2,0.2,16.5,Partly Cloudy
2190,2025-12-30,Harbor Town,4.7,53.1,3.1,16.4,Rain
2191,2025-12-31,Metro City,2.3,45.6,0.0,21.1,Sunny
2192,2025-12-31,Green Valley,16.5,63.2,0.0,21.8,Sunny
2193,2025-12-31,Harbor Town,3.5,63.6,6.8,14.3,Rain
