id,date,store_id,product_id,quantity_on_hand,days_until_expiry,freshness_score
4545,2025-12-09,5,8,13.0,6,0.6
4546,2025-12-09,5,83,5.4,2,0.4
4547,2025-12-09,5,16,10.3,12,0.86
4548,2025-12-09,5,4,28.3,6,0.43
4549,2025-12-09,5,80,9.6,0,0.0
4550,2025-12-09,5,46,77.0,4,0.57
4551,2025-12-09,5,27,31.8,0,0.0
4552,2025-12-09,5,109,8.2,318,0.87
4553,2025-12-09,5,57,7.1,3,0.21
4554,2025-12-09,5,119,3.4,83,0.46
4555,2025-12-09,5,96,5.4,70,0.39
4556,2025-12-09,5,136,6.9,0,0.0
4557,2025-12-09,5,72,6.0,2,1.0
4558,2025-12-09,5,144,4.1,3,0.6
4559,2025-12-09,5,127,11.1,17,0.14
4560,2025-12-09,5,143,2.7,26,0.07
4561,2025-12-09,5,105,3.4,30,0.04
4562,2025-12-09,5,19,3.6,5,1.0
4563,2025-12-09,5,45,12.3,9,0.43
4564,2025-12-09,5,135,9.4,3,0.6
4565,2025-12-09,5,106,9.8,167,0.93
4566,2025-12-09,5,43,11.2,3,0.6
4567,2025-12-09,5,100,12.3,26,0.07
4568,2025-12-09,5,24,29.0,16,0.76
4569,2025-12-09,5,66,11.7,3,1.0
4570,2025-12-09,5,73,4.3,2,1.0
4571,2025-12-09,5,47,24.0,5,0.71
4572,2025-12-09,5,110,3.4,256,0.35
4573,2025-12-09,5,39,7.9,4,0.57
4574,2025-12-09,5,93,3.6,71,0.19
4575,2025-12-09,5,139,7.3,2,0.67
4576,2025-12-09,5,55,38.4,15,0.71
4577,2025-12-09,5,142,0.3,75,0.42
4578,2025-12-09,5,59,13.5,0,0.0
4579,2025-12-09,5,29,20.9,4,0.57
4580,2025-12-09,5,123,5.2,157,0.87
4581,2025-12-09,5,32,26.8,2,0.29
4582,2025-12-09,5,78,12.7,4,0.8
4583,2025-12-09,5,126,11.9,99,0.82
4584,2025-12-09,5,12,4.0,5,1.0
4585,2025-12-09,5,118,9.6,228,0.62
4586,2025-12-09,5,56,3.9,6,0.6
4587,2025-12-09,5,114,11.0,134,0.74
4588,2025-12-09,6,92,16.6,18,0.1
4589,2025-12-09,6,19,4.9,0,0.0
4590,2025-12-09,6,34,5.9,0,0.0
4591,2025-12-09,6,83,4.2,5,1.0
4592,2025-12-09,6,94,4.0,178,0.99
4593,2025-12-09,6,6,6.0,7,1.0
4594,2025-12-09,6,64,24.9,7,1.0
4595,2025-12-09,6,52,4.2,19,0.63
4596,2025-12-09,6,13,12.2,4,0.57
4597,2025-12-09,6,49,15.6,9,0.64
4598,2025-12-09,6,95,23.4,98,0.27
4599,2025-12-09,6,96,8.9,110,0.61
4600,2025-12-09,6,119,11.8,139,0.77
4601,2025-12-09,6,141,0.5,0,0.0
4602,2025-12-09,6,139,7.8,1,0.33
4603,2025-12-09,6,7,7.2,10,1.0
4604,2025-12-09,6,148,2.6,4,0.4
4605,2025-12-09,6,71,7.4,1,0.5
4606,2025-12-09,6,39,2.8,3,0.43
4607,2025-12-09,6,33,6.0,0,0.0
4608,2025-12-09,6,43,6.9,4,0.8
4609,2025-12-09,6,99,18.0,40,0.05
4610,2025-12-09,6,122,5.9,286,0.78
4611,2025-12-09,6,46,45.2,5,0.71
4612,2025-12-09,6,135,7.5,3,0.6
4613,2025-12-09,6,40,9.9,4,0.07
4614,2025-12-09,6,17,2.1,1,0.07
4615,2025-12-09,6,115,7.5,313,0.86
4616,2025-12-09,6,137,25.6,4,0.8
4617,2025-12-09,6,44,4.7,6,0.6
4618,2025-12-09,6,60,20.1,2,0.67
4619,2025-12-09,6,29,8.4,5,0.71
4620,2025-12-09,6,103,19.7,254,0.35
4621,2025-12-09,6,84,12.4,9,0.64
4622,2025-12-09,6,73,5.8,0,0.0
4623,2025-12-09,6,30,9.5,4,0.4
4624,2025-12-09,6,67,10.5,2,0.67
4625,2025-12-09,6,21,28.2,7,0.7
4626,2025-12-09,6,136,3.6,5,1.0
4627,2025-12-09,6,146,1.3,6,0.86
4628,2025-12-09,6,54,9.2,2,0.2
4629,2025-12-09,6,32,9.5,6,0.86
4630,2025-12-09,6,132,0.4,14,0.08
4631,2025-12-09,6,53,10.2,7,0.5
4632,2025-12-09,6,106,9.5,37,0.21
4633,2025-12-09,6,114,6.9,97,0.54
4634,2025-12-09,6,42,4.3,5,1.0
4635,2025-12-09,6,10,13.0,5,0.62
4636,2025-12-09,6,116,8.1,12,0.13
4637,2025-12-09,6,70,12.7,2,1.0
4638,2025-12-09,6,76,5.2,635,0.87
4639,2025-12-09,7,16,5.2,0,0.0
4640,2025-12-09,7,50,9.5,2,0.14
4641,2025-12-09,7,66,3.9,1,0.33
4642,2025-12-09,7,146,2.7,7,1.0
4643,2025-12-09,7,119,4.1,165,0.92
4644,2025-12-09,7,36,7.0,0,0.0
4645,2025-12-09,7,124,11.5,107,0.29
4646,2025-12-09,7,33,5.8,7,1.0
4647,2025-12-09,7,52,23.0,22,0.73
4648,2025-12-09,7,83,4.3,0,0.0
4649,2025-12-09,7,7,13.1,5,0.5
4650,2025-12-09,7,112,2.4,212,0.29
4651,2025-12-09,7,56,3.9,1,0.1
4652,2025-12-09,7,63,10.3,2,0.67
4653,2025-12-09,7,104,9.0,1624,0.89
4654,2025-12-09,7,1,22.9,2,0.29
4655,2025-12-09,7,123,7.3,16,0.09
4656,2025-12-09,7,96,8.2,66,0.37
4657,2025-12-09,7,103,10.3,267,0.37
4658,2025-12-09,7,31,17.9,9,0.9
4659,2025-12-09,7,54,3.4,3,0.3
4660,2025-12-09,7,9,10.5,4,0.29
4661,2025-12-09,7,48,17.5,18,0.6
4662,2025-12-09,7,64,13.5,6,0.86
4663,2025-12-09,7,120,10.8,356,0.98
4664,2025-12-09,7,75,5.9,61,0.08
4665,2025-12-09,7,61,8.4,1,0.33
4666,2025-12-09,7,101,11.8,76,0.21
4667,2025-12-09,7,78,13.4,2,0.4
4668,2025-12-09,7,94,8.5,125,0.69
4669,2025-12-09,7,30,18.2,10,1.0
4670,2025-12-09,7,53,3.7,0,0.0
4671,2025-12-09,7,44,6.1,9,0.9
4672,2025-12-09,7,121,9.3,130,0.72
4673,2025-12-09,7,126,15.6,63,0.53
4674,2025-12-09,7,144,6.1,3,0.6
4675,2025-12-09,7,45,11.5,18,0.86
4676,2025-12-09,7,47,12.8,2,0.29
4677,2025-12-09,7,116,4.7,37,0.41
4678,2025-12-09,7,114,9.3,63,0.35
4679,2025-12-09,7,85,6.2,0,0.0
4680,2025-12-09,7,135,6.4,0,0.0
4681,2025-12-09,7,84,4.1,9,0.64
4682,2025-12-09,7,35,11.6,0,0.0
4683,2025-12-09,7,39,3.8,0,0.0
4684,2025-12-09,7,137,19.6,4,0.8
4685,2025-12-09,7,68,7.4,2,0.2
4686,2025-12-09,7,108,7.3,56,0.31
4687,2025-12-09,7,88,8.1,0,0.0
4688,2025-12-09,7,128,7.4,24,0.13
4689,2025-12-09,7,2,15.1,20,0.95
4690,2025-12-09,8,24,25.8,6,0.29
4691,2025-12-09,8,25,10.1,4,0.57
4692,2025-12-09,8,26,20.9,6,0.86
4693,2025-12-09,8,106,2.5,98,0.54
4694,2025-12-09,8,146,5.0,0,0.0
4695,2025-12-09,8,120,18.2,144,0.39
4696,2025-12-09,8,109,6.1,289,0.79
4697,2025-12-09,8,13,6.3,4,0.57
4698,2025-12-09,8,140,7.2,0,0.0
4699,2025-12-09,8,83,11.2,3,0.6
4700,2025-12-09,8,134,8.7,3,0.21
4701,2025-12-09,8,46,31.9,2,0.29
4702,2025-12-09,8,86,3.7,3,0.6
4703,2025-12-09,8,57,4.5,5,0.36
4704,2025-12-09,8,18,5.0,0,0.0
4705,2025-12-09,8,33,2.1,4,0.57
4706,2025-12-09,8,60,11.8,0,0.0
4707,2025-12-09,8,63,11.5,1,0.33
4708,2025-12-09,8,61,18.6,3,1.0
4709,2025-12-09,8,87,19.9,4,0.4
4710,2025-12-09,8,73,3.3,2,1.0
4711,2025-12-09,8,116,15.7,0,0.0
4712,2025-12-09,8,98,13.0,438,0.6
4713,2025-12-09,8,11,3.6,3,0.43
4714,2025-12-09,8,44,6.6,5,0.5
4715,2025-12-09,8,17,3.9,0,0.0
4716,2025-12-09,8,62,15.8,3,1.0
4717,2025-12-09,8,103,11.6,358,0.49
4718,2025-12-09,8,31,20.5,5,0.5
4719,2025-12-09,8,15,3.9,3,0.14
4720,2025-12-09,8,137,25.5,3,0.6
4721,2025-12-09,8,49,14.7,0,0.0
4722,2025-12-09,8,3,17.3,15,0.71
4723,2025-12-09,8,1,42.8,0,0.0
4724,2025-12-09,8,42,8.1,1,0.2
4725,2025-12-09,8,114,19.9,152,0.84
4726,2025-12-09,8,147,10.3,5,0.5
4727,2025-12-09,8,45,8.8,21,1.0
4728,2025-12-09,9,69,10.2,14,0.67
4729,2025-12-09,9,127,11.5,7,0.06
4730,2025-12-09,9,92,4.0,96,0.53
4731,2025-12-09,9,77,26.7,5,1.0
4732,2025-12-09,9,107,4.1,204,0.28
4733,2025-12-09,9,12,17.8,4,0.8
4734,2025-12-09,9,4,36.9,12,0.86
4735,2025-12-09,9,119,13.5,44,0.24
4736,2025-12-09,9,7,15.8,2,0.2
4737,2025-12-09,9,17,4.8,11,0.79
4738,2025-12-09,9,46,47.1,6,0.86
4739,2025-12-09,9,44,2.5,8,0.8
4740,2025-12-09,9,142,2.1,109,0.61
4741,2025-12-09,9,42,5.7,2,0.4
4742,2025-12-09,9,118,7.8,124,0.34
4743,2025-12-09,9,131,13.2,57,0.16
4744,2025-12-09,9,5,9.4,1,0.2
4745,2025-12-09,9,68,9.0,8,0.8
4746,2025-12-09,9,59,4.3,1,0.33
4747,2025-12-09,9,143,2.6,24,0.07
4748,2025-12-09,9,145,2.9,1,0.2
4749,2025-12-09,9,80,8.1,0,0.0
4750,2025-12-09,9,100,7.3,175,0.48
4751,2025-12-09,9,93,8.8,335,0.92
4752,2025-12-09,9,1,43.3,1,0.14
4753,2025-12-09,9,84,14.8,11,0.79
4754,2025-12-09,9,49,14.4,13,0.93
4755,2025-12-09,9,138,5.7,5,1.0
4756,2025-12-09,9,124,8.1,141,0.39
4757,2025-12-09,9,23,9.7,29,0.97
4758,2025-12-09,9,50,29.4,10,0.71
4759,2025-12-09,9,79,24.0,0,0.0
4760,2025-12-09,9,18,2.2,15,0.71
4761,2025-12-09,9,134,4.4,6,0.43
4762,2025-12-09,9,111,8.1,88,0.24
4763,2025-12-09,9,108,27.5,133,0.74
4764,2025-12-09,9,76,1.9,331,0.45
4765,2025-12-09,9,43,6.5,2,0.4
4766,2025-12-09,9,129,13.0,46,0.26
4767,2025-12-09,9,75,10.4,43,0.06
4768,2025-12-09,9,58,19.0,3,1.0
4769,2025-12-09,9,20,8.1,1,0.25
4770,2025-12-09,9,78,42.5,1,0.2
4771,2025-12-09,9,36,5.6,5,0.71
4772,2025-12-09,9,64,6.1,6,0.86
4773,2025-12-09,9,90,9.4,11,0.79
4774,2025-12-09,9,29,17.7,4,0.57
4775,2025-12-09,9,147,7.4,9,0.9
4776,2025-12-09,9,144,4.4,0,0.0
4777,2025-12-09,9,72,10.6,2,1.0
4778,2025-12-09,9,126,9.8,40,0.33
4779,2025-12-09,9,82,9.0,1,0.33
4780,2025-12-09,9,101,16.0,298,0.82
4781,2025-12-09,9,117,8.3,95,0.26
4782,2025-12-09,9,94,4.6,122,0.68
4783,2025-12-09,9,85,9.0,1,0.5
4784,2025-12-09,9,41,7.7,7,0.23
4785,2025-12-09,9,48,19.9,9,0.3
4786,2025-12-09,9,65,16.8,3,0.43
4787,2025-12-09,9,27,20.6,0,0.0
4788,2025-12-09,9,51,6.8,3,0.21
4789,2025-12-09,9,139,2.3,3,1.0
4790,2025-12-09,9,141,6.3,0,0.0
4791,2025-12-09,9,9,2.0,10,0.71
4792,2025-12-09,9,3,19.8,0,0.0
4793,2025-12-09,10,137,23.7,0,0.0
4794,2025-12-09,10,125,2.8,50,0.28
4795,2025-12-09,10,39,6.9,7,1.0
4796,2025-12-09,10,133,5.5,104,0.87
4797,2025-12-09,10,3,5.0,11,0.52
4798,2025-12-09,10,100,8.1,291,0.8
4799,2025-12-09,10,139,5.1,2,0.67
4800,2025-12-09,10,145,5.7,5,1.0
4801,2025-12-09,10,101,12.2,214,0.59
4802,2025-12-09,10,71,6.7,2,1.0
4803,2025-12-09,10,96,15.1,91,0.51
4804,2025-12-09,10,79,8.2,5,1.0
4805,2025-12-09,10,87,7.6,3,0.3
4806,2025-12-09,10,128,8.4,150,0.83
4807,2025-12-09,10,4,19.4,12,0.86
4808,2025-12-09,10,76,8.3,517,0.71
4809,2025-12-09,10,97,26.9,411,0.56
4810,2025-12-09,10,109,9.8,44,0.12
4811,2025-12-09,10,43,6.5,5,1.0
4812,2025-12-09,10,66,8.4,2,0.67
4813,2025-12-09,10,98,21.8,184,0.25
4814,2025-12-09,10,5,2.6,5,1.0
4815,2025-12-09,10,81,4.4,1,0.2
4816,2025-12-09,10,77,23.8,5,1.0
4817,2025-12-09,10,9,3.9,6,0.43
4818,2025-12-09,10,32,9.3,4,0.57
4819,2025-12-09,10,57,15.7,14,1.0
4820,2025-12-09,10,120,5.2,109,0.3
4821,2025-12-09,10,116,6.2,65,0.72
4822,2025-12-09,10,56,6.1,8,0.8
4823,2025-12-09,10,148,1.5,3,0.3
4824,2025-12-09,10,84,9.9,11,0.79
4825,2025-12-09,10,47,9.9,0,0.0
4826,2025-12-09,10,17,8.1,12,0.86
4827,2025-12-09,10,83,10.1,2,0.4
4828,2025-12-09,10,62,9.2,3,1.0
4829,2025-12-09,10,102,14.1,76,0.21
4830,2025-12-09,10,28,29.9,5,0.71
4831,2025-12-09,10,44,6.8,3,0.3
4832,2025-12-09,10,68,13.3,3,0.3
4833,2025-12-09,10,130,6.2,334,0.92
4834,2025-12-09,10,34,10.1,5,1.0
4835,2025-12-09,10,110,17.9,702,0.96
4836,2025-12-09,10,74,10.5,2,1.0
4837,2025-12-09,10,127,4.8,35,0.29
4838,2025-12-09,10,92,19.6,59,0.33
4839,2025-12-09,10,41,5.3,13,0.43
4840,2025-12-09,10,15,7.5,8,0.38
4841,2025-12-09,10,93,8.2,279,0.76
4842,2025-12-09,10,117,1.2,243,0.67
4843,2025-12-09,10,27,23.1,5,1.0
4844,2025-12-09,10,106,5.8,22,0.12
4845,2025-12-09,10,69,9.7,6,0.29
4846,2025-12-09,10,20,6.2,4,1.0
4847,2025-12-09,10,75,3.4,241,0.33
4848,2025-12-09,10,54,6.8,10,1.0
4849,2025-12-09,10,18,4.4,19,0.9
4850,2025-12-09,10,30,8.3,4,0.4
4851,2025-12-09,10,26,13.6,7,1.0
4852,2025-12-09,10,90,16.6,12,0.86
4853,2025-12-09,10,134,10.2,0,0.0
4854,2025-12-09,10,135,1.4,4,0.8
4855,2025-12-09,10,94,8.2,121,0.67
4856,2025-12-09,10,31,5.3,0,0.0
4857,2025-12-09,10,19,4.0,3,0.6
4858,2025-12-09,10,25,16.2,5,0.71
4859,2025-12-09,10,108,9.2,16,0.09
4860,2025-12-09,10,50,30.5,12,0.86
4861,2025-12-09,10,140,6.0,1,0.2
4862,2025-12-09,10,45,12.4,2,0.1
4863,2025-12-09,10,53,2.7,12,0.86
4864,2025-12-09,10,29,7.4,5,0.71
4865,2025-12-09,10,60,25.9,0,0.0
4866,2025-12-09,10,111,4.3,33,0.09
4867,2025-12-09,10,55,10.1,20,0.95
4868,2025-12-09,10,24,24.7,19,0.9
4869,2025-12-09,10,63,8.4,1,0.33
4870,2025-12-09,10,78,26.2,0,0.0
4871,2025-12-09,10,36,11.1,3,0.43
4872,2025-12-10,1,61,10.5,2,0.67
4873,2025-12-10,1,60,12.8,3,1.0
4874,2025-12-10,1,147,8.2,8,0.8
4875,2025-12-10,1,106,8.3,164,0.91
4876,2025-12-10,1,30,11.0,4,0.4
4877,2025-12-10,1,109,14.9,200,0.55
4878,2025-12-10,1,71,6.8,0,0.0
4879,2025-12-10,1,90,6.1,9,0.64
4880,2025-12-10,1,123,2.4,138,0.77
4881,2025-12-10,1,29,21.7,5,0.71
4882,2025-12-10,1,89,13.2,11,0.37
4883,2025-12-10,1,68,7.0,10,1.0
4884,2025-12-10,1,25,25.7,6,0.86
4885,2025-12-10,1,10,10.8,1,0.12
4886,2025-12-10,1,128,5.6,159,0.88
4887,2025-12-10,1,72,6.1,0,0.0
4888,2025-12-10,1,67,4.8,1,0.33
4889,2025-12-10,1,101,21.6,63,0.17
4890,2025-12-10,1,115,11.0,132,0.36
4891,2025-12-10,1,112,7.5,99,0.14
4892,2025-12-10,1,75,11.5,2,0.0
4893,2025-12-10,1,98,12.5,94,0.13
4894,2025-12-10,1,144,3.2,5,1.0
4895,2025-12-10,1,37,9.1,6,0.43
4896,2025-12-10,1,42,5.7,0,0.0
4897,2025-12-10,1,122,2.6,333,0.91
4898,2025-12-10,1,2,35.8,12,0.57
4899,2025-12-10,1,5,13.4,1,0.2
4900,2025-12-10,1,51,12.3,0,0.0
4901,2025-12-10,1,145,3.7,1,0.2
4902,2025-12-10,1,3,12.3,18,0.86
4903,2025-12-10,1,4,29.2,1,0.07
4904,2025-12-10,1,19,4.0,2,0.4
4905,2025-12-10,1,48,10.7,26,0.87
4906,2025-12-10,1,116,12.3,37,0.41
4907,2025-12-10,1,40,14.2,24,0.4
4908,2025-12-10,1,41,9.8,18,0.6
4909,2025-12-10,1,135,5.9,0,0.0
4910,2025-12-10,1,131,6.7,206,0.56
4911,2025-12-10,1,43,10.4,2,0.4
4912,2025-12-10,1,33,14.4,0,0.0
4913,2025-12-10,1,148,4.0,10,1.0
4914,2025-12-10,1,59,18.0,3,1.0
4915,2025-12-10,1,138,4.9,2,0.4
4916,2025-12-10,2,116,9.9,75,0.83
4917,2025-12-10,2,17,10.9,13,0.93
4918,2025-12-10,2,9,6.3,3,0.21
4919,2025-12-10,2,59,19.3,1,0.33
4920,2025-12-10,2,90,14.7,3,0.21
4921,2025-12-10,2,38,18.0,8,0.57
4922,2025-12-10,2,86,5.7,5,1.0
4923,2025-12-10,2,106,7.0,87,0.48
4924,2025-12-10,2,113,8.3,312,0.85
4925,2025-12-10,2,143,3.7,268,0.73
4926,2025-12-10,2,37,10.9,3,0.21
4927,2025-12-10,2,122,10.6,71,0.19
4928,2025-12-10,2,68,14.0,6,0.6
4929,2025-12-10,2,20,5.1,3,0.75
4930,2025-12-10,2,31,13.9,4,0.4
4931,2025-12-10,2,77,24.0,1,0.2
4932,2025-12-10,2,28,30.6,3,0.43
4933,2025-12-10,2,117,18.0,72,0.2
4934,2025-12-10,2,133,7.8,105,0.88
4935,2025-12-10,2,50,28.5,9,0.64
4936,2025-12-10,2,94,6.4,9,0.05
4937,2025-12-10,2,36,8.4,3,0.43
4938,2025-12-10,2,99,14.1,564,0.77
4939,2025-12-10,2,87,9.3,0,0.0
4940,2025-12-10,2,105,2.6,608,0.83
4941,2025-12-10,2,23,29.2,3,0.1
4942,2025-12-10,2,21,44.8,6,0.6
4943,2025-12-10,2,26,5.7,6,0.86
4944,2025-12-10,2,121,4.5,152,0.84
4945,2025-12-10,2,55,4.4,14,0.67
4946,2025-12-10,2,10,4.3,6,0.75
4947,2025-12-10,2,25,18.7,0,0.0
4948,2025-12-10,2,139,0.9,2,0.67
4949,2025-12-10,3,118,9.2,181,0.5
4950,2025-12-10,3,19,4.4,5,1.0
4951,2025-12-10,3,56,3.3,7,0.7
4952,2025-12-10,3,21,40.3,10,1.0
4953,2025-12-10,3,57,11.3,5,0.36
4954,2025-12-10,3,10,6.8,2,0.25
4955,2025-12-10,3,96,17.4,54,0.3
4956,2025-12-10,3,73,0.4,2,1.0
4957,2025-12-10,3,98,18.8,209,0.29
4958,2025-12-10,3,83,14.6,2,0.4
4959,2025-12-10,3,129,8.5,5,0.03
4960,2025-12-10,3,103,6.9,663,0.91
4961,2025-12-10,3,135,6.3,3,0.6
4962,2025-12-10,3,42,6.4,5,1.0
4963,2025-12-10,3,136,6.1,4,0.8
4964,2025-12-10,3,44,6.3,2,0.2
4965,2025-12-10,3,20,6.8,3,0.75
4966,2025-12-10,3,67,6.0,1,0.33
4967,2025-12-10,3,116,6.3,58,0.64
4968,2025-12-10,3,36,12.2,4,0.57
4969,2025-12-10,3,133,8.1,55,0.46
4970,2025-12-10,3,24,26.5,2,0.1
4971,2025-12-10,3,48,21.4,18,0.6
4972,2025-12-10,3,71,6.0,0,0.0
4973,2025-12-10,3,70,6.2,2,1.0
4974,2025-12-10,3,40,12.3,9,0.15
4975,2025-12-10,3,4,20.0,0,0.0
4976,2025-12-10,3,101,3.8,301,0.82
4977,2025-12-10,3,121,12.8,118,0.66
4978,2025-12-10,3,37,10.6,7,0.5
4979,2025-12-10,3,97,17.4,546,0.75
4980,2025-12-10,3,39,0.8,0,0.0
4981,2025-12-10,3,88,11.7,8,0.8
4982,2025-12-10,3,89,5.4,11,0.37
4983,2025-12-10,3,8,5.4,2,0.2
4984,2025-12-10,3,62,9.0,2,0.67
4985,2025-12-10,3,51,6.6,8,0.57
4986,2025-12-10,3,148,2.2,10,1.0
4987,2025-12-10,3,95,10.3,159,0.44
4988,2025-12-10,3,11,4.3,0,0.0
4989,2025-12-10,3,18,7.8,1,0.05
4990,2025-12-10,3,120,6.0,280,0.77
4991,2025-12-10,3,123,2.5,81,0.45
4992,2025-12-10,3,50,42.7,5,0.36
4993,2025-12-10,3,143,3.1,316,0.87
4994,2025-12-10,3,16,13.1,11,0.79
4995,2025-12-10,3,86,4.3,2,0.4
4996,2025-12-10,4,16,7.6,2,0.14
4997,2025-12-10,4,94,6.7,96,0.53
4998,2025-12-10,4,72,5.3,2,1.0
4999,2025-12-10,4,138,11.3,2,0.4
5000,2025-12-10,4,136,7.1,5,1.0
5001,2025-12-10,4,26,17.6,3,0.43
5002,2025-12-10,4,15,17.3,10,0.48
5003,2025-12-10,4,115,13.7,9,0.02
5004,2025-12-10,4,100,7.9,104,0.28
5005,2025-12-10,4,128,14.2,73,0.41
5006,2025-12-10,4,35,15.8,0,0.0
5007,2025-12-10,4,126,16.5,3,0.03
5008,2025-12-10,4,133,8.6,35,0.29
5009,2025-12-10,4,7,11.7,7,0.7
5010,2025-12-10,4,122,5.9,266,0.73
5011,2025-12-10,4,116,7.6,21,0.23
5012,2025-12-10,4,67,3.3,1,0.33
5013,2025-12-10,4,132,9.1,110,0.61
5014,2025-12-10,4,11,5.6,6,0.86
5015,2025-12-10,4,17,6.8,11,0.79
5016,2025-12-10,4,65,17.0,7,1.0
5017,2025-12-10,4,37,7.7,4,0.29
5018,2025-12-10,4,69,10.2,8,0.38
5019,2025-12-10,4,106,1.6,172,0.96
5020,2025-12-10,4,68,15.5,9,0.9
5021,2025-12-10,4,53,8.5,6,0.43
5022,2025-12-10,4,1,6.8,2,0.29
5023,2025-12-10,4,25,16.3,3,0.43
5024,2025-12-10,4,123,3.9,156,0.87
5025,2025-12-10,4,111,14.8,48,0.13
5026,2025-12-10,4,98,30.5,204,0.28
5027,2025-12-10,4,43,1.6,4,0.8
5028,2025-12-10,4,50,44.2,4,0.29
5029,2025-12-10,4,97,20.5,124,0.17
5030,2025-12-10,4,33,17.7,4,0.57
5031,2025-12-10,4,57,4.5,5,0.36
5032,2025-12-10,4,2,12.9,21,1.0
5033,2025-12-10,4,58,9.8,2,0.67
5034,2025-12-10,4,107,1.3,294,0.4
5035,2025-12-10,4,74,15.2,1,0.5
5036,2025-12-10,4,30,10.9,8,0.8
5037,2025-12-10,5,25,24.4,6,0.86
5038,2025-12-10,5,7,8.3,2,0.2
5039,2025-12-10,5,92,7.3,24,0.13
5040,2025-12-10,5,76,4.0,375,0.51
5041,2025-12-10,5,17,6.2,10,0.71
5042,2025-12-10,5,80,11.3,3,1.0
5043,2025-12-10,5,93,5.0,245,0.67
5044,2025-12-10,5,49,9.3,5,0.36
5045,2025-12-10,5,148,0.9,7,0.7
5046,2025-12-10,5,108,11.2,68,0.38
5047,2025-12-10,5,86,6.8,5,1.0
5048,2025-12-10,5,15,13.4,3,0.14
5049,2025-12-10,5,143,4.4,140,0.38
5050,2025-12-10,5,90,6.6,1,0.07
5051,2025-12-10,5,117,10.8,54,0.15
5052,2025-12-10,5,46,63.6,4,0.57
5053,2025-12-10,5,60,26.6,2,0.67
5054,2025-12-10,5,9,5.8,9,0.64
5055,2025-12-10,5,87,18.4,8,0.8
5056,2025-12-10,5,44,1.9,0,0.0
5057,2025-12-10,5,142,4.3,107,0.59
5058,2025-12-10,5,16,4.8,2,0.14
5059,2025-12-10,5,23,39.0,18,0.6
5060,2025-12-10,5,91,6.3,56,0.15
5061,2025-12-10,5,27,7.7,0,0.0
5062,2025-12-10,5,130,5.1,265,0.73
5063,2025-12-10,5,134,12.6,3,0.21
5064,2025-12-10,5,109,9.1,73,0.2
5065,2025-12-10,5,56,5.4,9,0.9
5066,2025-12-10,5,6,10.7,7,1.0
5067,2025-12-10,5,71,9.0,2,1.0
5068,2025-12-10,5,35,16.5,4,0.8
5069,2025-12-10,5,136,8.7,0,0.0
5070,2025-12-10,5,48,18.8,22,0.73
5071,2025-12-10,5,122,0.6,60,0.16
5072,2025-12-10,5,147,5.2,4,0.4
5073,2025-12-10,5,123,1.2,83,0.46
5074,2025-12-10,5,73,5.6,1,0.5
5075,2025-12-10,5,78,31.9,5,1.0
5076,2025-12-10,5,94,11.3,151,0.84
5077,2025-12-10,5,110,12.8,153,0.21
5078,2025-12-10,5,38,17.2,14,1.0
5079,2025-12-10,5,36,16.4,2,0.29
5080,2025-12-10,5,106,10.2,30,0.17
5081,2025-12-10,5,47,17.1,1,0.14
5082,2025-12-10,5,4,16.7,2,0.14
5083,2025-12-10,5,133,6.3,68,0.57
5084,2025-12-10,5,83,2.0,3,0.6
5085,2025-12-10,5,105,8.6,287,0.39
5086,2025-12-10,5,26,6.1,1,0.14
5087,2025-12-10,5,74,4.1,0,0.0
5088,2025-12-10,5,61,14.1,1,0.33
5089,2025-12-10,5,20,0.7,4,1.0
5090,2025-12-10,5,132,4.8,30,0.17
5091,2025-12-10,5,84,5.8,4,0.29
5092,2025-12-10,5,101,7.6,211,0.58
5093,2025-12-10,5,64,13.3,6,0.86
5094,2025-12-10,5,100,10.6,246,0.67
5095,2025-12-10,5,115,7.8,185,0.51
5096,2025-12-10,5,59,29.4,1,0.33
5097,2025-12-10,5,22,29.1,14,0.47
5098,2025-12-10,5,40,21.7,42,0.7
5099,2025-12-10,5,125,2.7,106,0.59
5100,2025-12-10,5,11,7.5,5,0.71
5101,2025-12-10,5,95,15.8,224,0.61
5102,2025-12-10,5,72,1.8,2,1.0
5103,2025-12-10,5,89,3.5,11,0.37
5104,2025-12-10,6,6,5.1,3,0.43
5105,2025-12-10,6,14,2.8,11,0.79
5106,2025-12-10,6,97,36.4,596,0.82
5107,2025-12-10,6,46,72.4,6,0.86
5108,2025-12-10,6,64,15.3,5,0.71
5109,2025-12-10,6,54,10.9,2,0.2
5110,2025-12-10,6,87,15.1,4,0.4
5111,2025-12-10,6,31,11.1,6,0.6
5112,2025-12-10,6,144,4.6,2,0.4
5113,2025-12-10,6,69,4.0,18,0.86
5114,2025-12-10,6,21,29.7,4,0.4
5115,2025-12-10,6,110,9.6,479,0.66
5116,2025-12-10,6,51,15.4,5,0.36
5117,2025-12-10,6,93,4.4,53,0.15
5118,2025-12-10,6,66,7.1,2,0.67
5119,2025-12-10,6,9,7.5,6,0.43
5120,2025-12-10,6,15,10.4,3,0.14
5121,2025-12-10,6,79,8.8,4,0.8
5122,2025-12-10,6,136,3.9,3,0.6
5123,2025-12-10,6,142,4.3,162,0.9
5124,2025-12-10,6,140,7.1,1,0.2
5125,2025-12-10,6,84,10.1,11,0.79
