date,city,temp_c,humidity,precipitation_mm,wind_speed_kmh,condition,total_sold_kg,total_wasted_kg,revenue,stores_reporting
2025-03-27,Harbor Town,19.0,26.8,0.0,7.2,Sunny,6352.5,600.1,20122.7,3
2025-03-27,Metro City,19.2,20.0,0.0,19.7,Partly Cloudy,7495.7,846.0,25519.06,4
2025-03-28,Green Valley,12.9,39.2,0.0,20.5,Cloudy,6022.8,642.6,18267.74,3
2025-03-28,Harbor Town,16.3,49.0,0.0,15.9,Partly Cloudy,8346.2,973.8,26673.04,3
2025-03-28,Metro City,13.9,35.8,2.3,15.0,Rain,8617.6,1085.9,24759.1,4
2025-03-29,Green Valley,17.7,34.9,0.0,22.5,Sunny,5770.2,620.3,18624.27,3
2025-03-29,Harbor Town,14.3,20.0,5.3,21.6,Rain,8482.6,1113.6,24730.52,3
2025-03-29,Metro City,20.8,48.5,0.0,22.6,Partly Cloudy,9640.7,1156.0,29494.28,4
2025-03-30,Green Valley,19.9,27.7,0.9,11.8,Cloudy,7721.9,950.3,25434.22,3
2025-03-30,Harbor Town,20.0,27.5,0.0,13.6,Sunny,7413.2,792.0,24849.96,3
2025-03-30,Metro City,14.7,34.3,1.0,17.2,Sunny,10041.5,1189.5,32364.77,4
2025-03-31,Green Valley,22.7,31.1,0.0,23.1,Sunny,4547.1,539.2,13901.55,3
2025-03-31,Harbor Town,17.7,34.8,2.8,15.8,Rain,4500.2,508.6,13898.98,3
2025-03-31,Metro City,15.0,33.7,0.0,9.5,Sunny,8142.4,947.4,25207.5,4
2025-04-01,Green Valley,21.5,25.5,0.0,14.2,Cloudy,5049.6,523.0,15089.95,3
2025-04-01,Harbor Town,13.6,37.7,1.9,6.8,Partly Cloudy,4771.4,588.1,14798.54,3
2025-04-01,Metro City,17.0,27.6,3.9,35.9,Rain,9216.6,1048.3,29229.09,4
2025-04-02,Green Valley,23.4,38.4,0.0,3.9,Cloudy,5247.2,610.2,16709.01,3
2025-04-02,Harbor Town,17.7,46.4,0.0,8.6,Cloudy,5607.6,712.3,17957.0,3
2025-04-02,Metro City,16.7,49.4,0.0,13.4,Cloudy,8004.9,844.2,23969.64,4
2025-04-03,Green Valley,24.6,38.2,0.0,17.1,Partly Cloudy,5231.2,605.9,16331.54,3
2025-04-03,Harbor Town,16.8,32.1,0.0,15.0,Partly Cloudy,4768.7,550.5,14569.36,3
2025-04-03,Metro City,17.8,39.6,0.2,7.4,Partly Cloudy,8679.4,947.6,28472.97,4
2025-04-04,Green Valley,21.6,24.8,0.0,7.6,Partly Cloudy,6342.5,774.0,20304.42,3
2025-04-04,Harbor Town,14.8,36.6,0.0,21.5,Sunny,4605.4,537.1,13641.55,3
2025-04-04,Metro City,15.6,34.2,2.5,20.0,Rain,9510.2,892.7,29365.26,4
2025-04-05,Green Valley,19.5,46.6,0.0,18.0,Partly Cloudy,5094.0,632.2,16659.69,3
2025-04-05,Harbor Town,13.5,20.0,0.0,0.0,Cloudy,8323.5,819.3,26565.85,3
2025-04-05,Metro City,13.7,33.4,0.0,7.8,Partly Cloudy,9865.0,1072.2,32535.53,4
2025-04-06,Green Valley,27.8,31.7,0.0,28.4,Sunny,7609.4,939.2,24071.19,3
2025-04-06,Harbor Town,16.6,44.9,0.0,12.5,Cloudy,7226.0,682.1,22423.76,3
2025-04-06,Metro City,12.7,33.9,7.2,19.5,Rain,12916.2,1363.8,40146.9,4
2025-04-07,Green Valley,21.4,33.7,0.0,18.9,Sunny,4883.1,577.2,15442.96,3
2025-04-07,Harbor Town,15.2,45.8,0.0,21.2,Partly Cloudy,3923.4,391.0,12962.19,3
2025-04-07,Metro City,19.7,44.2,0.0,7.5,Sunny,7425.6,863.1,23368.39,4
2025-04-08,Green Valley,17.4,20.0,0.7,15.3,Partly Cloudy,6669.5,852.2,21202.33,3
2025-04-08,Harbor Town,12.2,57.3,0.6,7.7,Cloudy,4354.8,423.5,14066.03,3
2025-04-08,Metro City,15.2,28.7,0.0,10.4,Sunny,8438.9,1061.3,26674.68,4
2025-04-09,Green Valley,23.4,29.9,0.0,30.0,Sunny,6256.8,823.5,19753.17,3
2025-04-09,Harbor Town,12.6,39.2,0.0,13.6,Partly Cloudy,6122.0,738.2,20029.45,3
2025-04-09,Metro City,17.4,21.3,0.0,15.5,Cloudy,8379.9,867.3,26630.26,4
2025-04-10,Green Valley,22.5,36.6,0.0,36.2,Cloudy,2979.9,369.4,10143.02,3
2025-04-10,Harbor Town,18.9,49.3,0.0,12.7,Partly Cloudy,6432.7,756.6,20549.56,3
2025-04-10,Metro City,18.1,29.2,0.0,17.0,Partly Cloudy,6994.6,866.0,22101.54,4
2025-04-11,Green Valley,24.7,34.2,0.0,27.4,Cloudy,5402.2,699.3,17095.45,3
2025-04-11,Harbor Town,17.9,51.3,0.0,9.2,Partly Cloudy,5246.4,573.1,17073.25,3
2025-04-11,Metro City,16.6,27.1,0.0,17.6,Sunny,9911.9,1093.9,33090.23,4
2025-04-12,Green Valley,18.0,20.0,0.0,19.5,Sunny,6355.5,791.9,20464.63,3
2025-04-12,Harbor Town,14.6,20.0,0.0,13.3,Sunny,8014.0,795.3,24329.94,3
2025-04-12,Metro City,10.3,41.7,0.0,2.2,Partly Cloudy,9961.9,1189.3,32477.88,4
2025-04-13,Green Valley,20.0,20.0,0.0,16.1,Sunny,8055.3,887.8,25230.53,3
2025-04-13,Harbor Town,16.4,49.5,0.0,18.0,Sunny,7508.1,908.4,23601.33,3
2025-04-13,Metro City,24.2,47.8,0.0,11.0,Cloudy,11201.3,1271.0,34458.49,4
2025-04-14,Green Valley,19.5,41.0,0.0,14.1,Sunny,4098.2,526.2,13233.28,3
2025-04-14,Harbor Town,15.9,27.8,0.1,20.4,Partly Cloudy,5659.8,614.4,17407.54,3
2025-04-14,Metro City,16.5,24.4,0.0,23.9,Partly Cloudy,6602.7,818.6,22389.33,4
2025-04-15,Green Valley,21.8,30.6,2.3,13.1,Rain,6056.8,694.2,19730.35,3
2025-04-15,Harbor Town,18.8,45.4,0.0,21.9,Cloudy,5263.6,599.6,17140.13,3
2025-04-15,Metro City,20.8,38.0,0.3,21.2,Sunny,7452.6,865.1,24424.78,4
2025-04-16,Green Valley,27.2,25.0,0.9,9.7,Partly Cloudy,5790.0,533.8,18993.78,3
2025-04-16,Harbor Town,16.4,32.9,10.5,27.4,Storm,4619.0,496.3,14194.89,3
2025-04-16,Metro City,18.2,36.5,0.0,19.1,Partly Cloudy,8512.4,893.2,25724.14,4
2025-04-17,Green Valley,24.1,51.4,0.1,7.7,Sunny,5106.4,737.1,16848.98,3
2025-04-17,Harbor Town,19.4,39.4,1.6,18.4,Sunny,6449.8,645.7,18450.87,3
2025-04-17,Metro City,19.5,29.8,0.0,20.5,Sunny,8964.3,1071.4,27667.92,4
2025-04-18,Green Valley,24.5,29.1,0.4,8.3,Partly Cloudy,4758.8,536.6,15998.36,3
2025-04-18,Harbor Town,16.4,34.5,2.0,17.0,Rain,6240.0,725.0,20905.28,3
2025-04-18,Metro City,23.5,28.4,0.0,18.4,Partly Cloudy,7880.3,917.9,26430.75,4
2025-04-19,Green Valley,19.1,36.3,0.4,12.4,Cloudy,5781.6,591.1,17951.57,3
2025-04-19,Harbor Town,20.0,43.2,3.2,9.6,Rain,6042.9,692.6,19220.46,3
2025-04-19,Metro City,16.5,54.4,0.0,32.0,Partly Cloudy,9705.4,1070.7,33973.11,4
2025-04-20,Green Valley,23.4,33.4,0.0,19.1,Sunny,7789.9,1002.7,23809.02,3
2025-04-20,Harbor Town,12.5,65.6,0.0,12.8,Partly Cloudy,8764.4,1067.0,29107.64,3
2025-04-20,Metro City,23.5,40.3,2.6,12.4,Rain,12743.0,1718.6,38447.72,4
2025-04-21,Green Valley,20.0,39.0,0.0,18.2,Partly Cloudy,3832.8,486.8,12062.19,3
2025-04-21,Harbor Town,15.5,35.7,0.0,0.3,Partly Cloudy,5707.2,612.5,17561.36,3
2025-04-21,Metro City,20.1,36.4,0.0,11.9,Partly Cloudy,7659.2,857.3,24853.62,4
2025-04-22,Green Valley,21.0,22.2,0.0,13.5,Cloudy,4071.2,446.7,13208.06,3
2025-04-22,Harbor Town,23.3,44.3,0.0,15.6,Partly Cloudy,5040.9,616.0,16455.54,3
2025-04-22,Metro City,20.2,44.2,0.0,18.5,Sunny,8656.4,998.5,28275.68,4
2025-04-23,Green Valley,21.1,32.5,0.2,18.5,Cloudy,4020.7,578.2,12614.4,3
2025-04-23,Harbor Town,17.8,43.0,1.7,9.1,Sunny,6273.0,830.0,21463.54,3
2025-04-23,Metro City,18.8,47.2,0.0,17.9,Cloudy,9706.3,1069.2,30257.82,4
2025-04-24,Green Valley,21.9,20.0,3.0,11.1,Rain,4854.9,593.0,14673.64,3
2025-04-24,Harbor Town,21.7,42.2,0.0,19.9,Cloudy,5911.1,711.3,19713.91,3
2025-04-24,Metro City,17.8,48.9,0.0,21.0,Cloudy,9437.9,1235.5,31925.1,4
2025-04-25,Green Valley,25.7,35.3,0.0,15.3,Cloudy,5150.6,553.7,16084.48,3
2025-04-25,Harbor Town,20.6,26.1,0.0,18.1,Partly Cloudy,6702.6,792.8,20408.35,3
2025-04-25,Metro City,19.2,33.5,0.0,17.7,Sunny,10502.8,1316.0,31821.91,4
2025-04-26,Green Valley,26.2,27.0,0.0,3.3,Partly Cloudy,5478.7,728.4,18172.2,3
2025-04-26,Harbor Town,18.4,24.8,0.0,16.4,Partly Cloudy,6292.1,720.3,20656.96,3
2025-04-26,Metro City,21.2,39.0,2.9,6.0,Rain,8901.5,982.8,29468.93,4
2025-04-27,Green Valley,21.1,26.0,5.7,24.5,Rain,6969.0,800.4,22234.35,3
2025-04-27,Harbor Town,17.1,28.0,0.0,13.9,Sunny,6447.8,887.1,21171.66,3
2025-04-27,Metro City,20.5,42.1,0.0,25.5,Partly Cloudy,12745.4,1510.0,41594.5,4
2025-04-28,Green Valley,23.4,41.1,0.0,14.3,Cloudy,4687.0,524.7,15687.06,3
2025-04-28,Harbor Town,20.1,46.7,0.2,9.0,Sunny,5690.9,601.9,17653.78,3
2025-04-28,Metro City,19.8,40.9,0.0,18.3,Cloudy,6830.3,840.8,22689.52,4
2025-04-29,Green Valley,23.4,49.6,0.0,15.7,Sunny,5998.9,704.9,19369.88,3
2025-04-29,Harbor Town,16.9,46.1,0.0,23.1,Cloudy,6717.0,735.9,20746.79,3
2025-04-29,Metro City,20.9,43.8,0.4,16.6,Sunny,8454.3,1012.2,28467.95,4
2025-04-30,Green Valley,19.4,24.4,0.0,21.2,Sunny,4018.6,436.4,11590.26,3
2025-04-30,Harbor Town,19.0,33.0,0.9,21.5,Partly Cloudy,4966.5,558.6,15516.23,3
2025-04-30,Metro City,21.6,20.0,0.0,12.4,Partly Cloudy,10386.9,1084.9,31770.65,4
2025-05-01,Green Valley,25.4,44.7,0.0,15.9,Sunny,5839.5,693.4,18121.21,3
2025-05-01,Harbor Town,12.7,47.4,0.0,6.8,Partly Cloudy,7338.5,759.0,22240.15,3
2025-05-01,Metro City,24.1,31.8,1.3,20.0,Sunny,8379.4,906.5,26311.13,4
2025-05-02,Green Valley,23.5,40.7,0.0,0.0,Sunny,4761.2,487.3,15602.07,3
2025-05-02,Harbor Town,15.4,20.0,0.0,27.2,Partly Cloudy,4886.4,509.6,14204.1,3
2025-05-02,Metro City,22.5,40.6,0.0,17.7,Cloudy,11110.5,1239.3,35239.0,4
2025-05-03,Green Valley,27.0,53.6,0.0,23.7,Sunny,7578.7,898.8,24210.94,3
2025-05-03,Harbor Town,27.1,37.2,0.0,22.7,Cloudy,5575.7,721.2,17379.31,3
2025-05-03,Metro City,19.0,23.2,0.0,29.9,Cloudy,9097.9,991.1,29237.07,4
2025-05-04,Green Valley,25.1,48.3,2.6,18.6,Rain,7664.1,972.5,25306.01,3
2025-05-04,Harbor Town,19.1,29.3,0.0,20.1,Cloudy,10778.9,1416.0,34217.3,3
2025-05-04,Metro City,25.9,36.2,0.0,13.7,Cloudy,10327.7,1106.0,31555.19,4
2025-05-05,Green Valley,26.9,49.3,0.0,15.4,Cloudy,5541.0,737.7,15283.45,3
2025-05-05,Harbor Town,17.8,42.1,0.0,8.3,Sunny,4883.7,520.1,15143.41,3
2025-05-05,Metro City,16.2,44.1,6.6,8.2,Rain,8013.3,916.7,26318.9,4
2025-05-06,Green Valley,27.8,48.8,0.3,4.8,Cloudy,5479.6,658.9,17897.55,3
2025-05-06,Harbor Town,20.6,31.8,0.0,16.0,Cloudy,4991.5,594.4,16258.48,3
2025-05-06,Metro City,18.1,33.0,0.0,17.3,Sunny,7742.4,935.6,23355.39,4
2025-05-07,Green Valley,29.8,28.6,0.0,1.5,Partly Cloudy,5109.8,611.6,16304.71,3
2025-05-07,Harbor Town,21.2,24.4,0.0,17.0,Sunny,5394.3,552.1,17585.92,3
2025-05-07,Metro City,21.4,43.9,0.0,13.5,Sunny,7439.8,910.4,24730.47,4
2025-05-08,Green Valley,23.9,44.3,0.0,17.2,Cloudy,5284.0,667.6,15847.99,3
2025-05-08,Harbor Town,20.1,52.3,0.0,5.0,Sunny,5607.5,617.0,17966.37,3
2025-05-08,Metro City,22.0,39.2,0.6,13.8,Sunny,6346.4,667.4,21269.87,4
2025-05-09,Green Valley,30.4,42.9,1.7,23.2,Partly Cloudy,7494.3,881.7,23395.15,3
2025-05-09,Harbor Town,18.0,68.3,0.0,25.6,Cloudy,5485.1,605.0,18546.66,3
2025-05-09,Metro City,29.5,46.4,0.0,29.2,Sunny,10017.4,989.1,32792.06,4
2025-05-10,Green Valley,24.6,47.2,7.7,20.1,Rain,7042.0,904.0,21957.76,3
2025-05-10,Harbor Town,17.0,40.3,0.0,5.0,Sunny,8141.1,1013.1,25981.59,3
2025-05-10,Metro City,24.7,58.7,0.0,0.3,Cloudy,12953.5,1500.2,40260.5,4
2025-05-11,Green Valley,20.9,48.7,0.0,17.0,Partly Cloudy,8298.4,1003.7,26598.77,3
2025-05-11,Harbor Town,17.8,34.7,0.0,22.4,Sunny,7902.1,860.4,25252.6,3
2025-05-11,Metro City,18.9,54.6,8.3,19.4,Rain,13518.5,1687.5,42697.37,4
2025-05-12,Green Valley,28.0,36.8,0.0,29.2,Partly Cloudy,3700.9,436.0,12144.16,3
2025-05-12,Harbor Town,23.2,45.9,0.0,14.4,Cloudy,5964.9,629.8,20100.98,3
2025-05-12,Metro City,20.3,31.5,0.0,4.6,Sunny,8395.3,1008.1,26048.74,4
2025-05-13,Green Valley,26.4,44.2,3.5,22.4,Rain,5850.8,668.9,19904.74,3
2025-05-13,Harbor Town,16.3,65.6,0.0,31.4,Sunny,5798.6,662.0,19354.84,3
2025-05-13,Metro City,24.3,41.4,0.0,11.1,Sunny,7277.5,919.9,23324.24,4
2025-05-14,Green Valley,25.2,49.0,0.0,19.4,Cloudy,4990.4,561.4,16615.06,3
2025-05-14,Harbor Town,21.2,53.7,1.3,12.3,Sunny,5741.9,622.8,19388.09,3
2025-05-14,Metro City,25.2,53.4,0.0,28.0,Sunny,9642.5,1033.1,32019.67,4
2025-05-15,Green Valley,25.7,50.4,0.0,29.5,Sunny,6149.1,669.2,19545.45,3
2025-05-15,Harbor Town,21.2,33.8,0.0,26.4,Cloudy,6952.0,968.4,22555.9,3
2025-05-15,Metro City,20.4,37.2,0.0,7.1,Partly Cloudy,7654.6,838.9,24010.26,4
2025-05-16,Green Valley,20.7,42.6,0.0,4.8,Cloudy,6489.5,818.8,20245.36,3
2025-05-16,Harbor Town,20.4,48.6,4.4,12.2,Rain,6951.3,864.1,23634.51,3
2025-05-16,Metro City,21.1,45.6,0.0,5.2,Sunny,10725.4,1279.5,33877.42,4
2025-05-17,Green Valley,24.9,56.8,0.5,12.0,Sunny,6724.2,789.7,22912.09,3
2025-05-17,Harbor Town,16.8,61.5,0.0,27.3,Cloudy,8637.3,891.5,28766.68,3
2025-05-17,Metro City,21.7,46.8,0.0,16.0,Sunny,11560.3,1387.8,40159.65,4
2025-05-18,Green Valley,27.1,44.2,0.0,10.0,Partly Cloudy,6447.5,758.5,21606.77,3
2025-05-18,Harbor Town,27.6,58.0,2.6,8.0,Rain,8606.9,1010.1,26262.99,3
2025-05-18,Metro City,23.8,37.1,0.0,18.4,Sunny,12124.6,1454.0,39796.69,4
2025-05-19,Green Valley,29.5,21.8,0.0,14.3,Sunny,3361.1,412.0,10824.86,3
2025-05-19,Harbor Town,20.1,27.1,0.2,11.9,Sunny,5927.1,682.7,18119.94,3
2025-05-19,Metro City,25.2,41.1,0.0,21.4,Sunny,6920.5,864.3,22078.8,4
2025-05-20,Green Valley,22.2,43.0,3.6,16.9,Rain,7044.2,845.4,23242.17,3
2025-05-20,Harbor Town,16.0,56.3,0.5,18.6,Cloudy,4433.6,430.3,14746.86,3
2025-05-20,Metro City,25.2,23.7,2.4,21.5,Rain,7507.6,775.8,24671.76,4
2025-05-21,Green Valley,25.3,33.7,1.3,14.9,Partly Cloudy,4730.3,487.6,15272.81,3
2025-05-21,Harbor Town,24.0,35.9,0.0,22.2,Sunny,4701.4,531.8,13973.09,3
2025-05-21,Metro City,27.7,48.2,0.0,8.6,Cloudy,7441.2,861.7,23873.15,4
2025-05-22,Green Valley,23.8,41.4,0.0,3.1,Sunny,6955.5,869.0,22536.33,3
2025-05-22,Harbor Town,22.9,40.0,2.1,14.2,Rain,6138.6,734.1,18952.04,3
2025-05-22,Metro City,24.9,64.5,0.0,5.8,Sunny,7672.3,758.1,24789.5,4
2025-05-23,Green Valley,29.6,33.9,0.0,10.1,Sunny,5152.4,514.5,16794.08,3
2025-05-23,Harbor Town,20.5,46.5,0.4,20.5,Cloudy,6130.2,686.6,18918.28,3
2025-05-23,Metro City,29.6,37.3,0.0,14.2,Sunny,9622.2,1146.0,30119.38,4
2025-05-24,Green Valley,24.8,28.3,0.0,12.2,Partly Cloudy,8230.8,851.3,26660.55,3
2025-05-24,Harbor Town,25.7,44.9,0.0,27.0,Sunny,6133.3,728.6,18744.93,3
2025-05-24,Metro City,25.5,37.5,0.0,26.6,Cloudy,13831.9,1842.0,46151.23,4
2025-05-25,Green Valley,22.7,37.0,0.2,2.3,Partly Cloudy,4544.5,715.3,13160.77,3
2025-05-25,Harbor Town,20.4,42.7,0.0,13.1,Cloudy,6088.5,716.0,20145.76,3
2025-05-25,Metro City,25.4,54.5,0.4,1.3,Partly Cloudy,10727.6,1380.1,34221.8,4
2025-05-26,Green Valley,26.5,44.7,4.2,13.7,Rain,5608.5,645.3,17760.53,3
2025-05-26,Harbor Town,22.9,44.0,0.0,27.8,Sunny,6572.5,876.3,21164.7,3
2025-05-26,Metro City,21.8,40.7,0.0,25.8,Cloudy,9750.8,1126.3,31968.25,4
2025-05-27,Green Valley,23.3,50.2,0.2,15.1,Partly Cloudy,5595.5,676.4,17172.48,3
2025-05-27,Harbor Town,23.1,47.8,0.0,15.3,Cloudy,6524.1,748.1,19814.26,3
2025-05-27,Metro City,27.2,43.5,0.0,14.7,Sunny,9862.8,1256.9,32100.82,4
2025-05-28,Green Valley,28.4,55.9,1.0,12.2,Sunny,5430.7,524.3,18033.67,3
2025-05-28,Harbor Town,22.0,44.7,0.0,9.0,Sunny,7900.5,855.1,23889.86,3
2025-05-28,Metro City,24.0,60.5,6.1,20.4,Rain,7342.8,976.7,23734.1,4
2025-05-29,Green Valley,27.1,53.3,0.0,31.5,Cloudy,5617.4,578.9,18591.53,3
2025-05-29,Harbor Town,18.8,53.9,0.0,2.8,Partly Cloudy,6929.4,830.8,23921.3,3
2025-05-29,Metro City,27.1,50.2,0.0,4.5,Sunny,8078.9,986.1,26092.83,4
2025-05-30,Green Valley,28.2,44.9,0.0,14.7,Cloudy,5454.2,602.9,18305.87,3
2025-05-30,Harbor Town,22.9,49.3,0.0,16.7,Sunny,6883.0,829.1,22163.24,3
2025-05-30,Metro City,24.0,59.8,0.9,12.4,Sunny,10108.1,1059.8,33513.33,4
2025-05-31,Green Valley,23.0,47.1,0.0,2.6,Partly Cloudy,6420.2,784.8,18658.53,3
2025-05-31,Harbor Town,19.1,50.1,4.2,8.7,Rain,7916.7,836.2,26207.65,3
2025-05-31,Metro City,27.4,40.9,0.2,18.6,Partly Cloudy,15470.2,1784.1,47693.66,4
2025-06-01,Green Valley,25.2,68.9,0.0,11.1,Partly Cloudy,7080.4,850.9,21227.44,3
2025-06-01,Harbor Town,19.7,45.3,1.5,15.7,Partly Cloudy,8384.9,1000.2,25379.83,3
2025-06-01,Metro City,30.8,35.9,0.0,13.4,Sunny,12587.0,1478.0,38225.66,4
2025-06-02,Green Valley,25.3,40.2,0.0,16.0,Sunny,4674.1,528.2,15390.76,3
2025-06-02,Harbor Town,23.3,41.5,0.0,22.8,Sunny,4876.0,470.9,14569.6,3
2025-06-02,Metro City,24.2,46.5,0.0,16.5,Partly Cloudy,6783.3,816.3,21779.77,4
2025-06-03,Green Valley,28.1,38.0,0.0,19.7,Sunny,6110.3,714.5,19776.54,3
2025-06-03,Harbor Town,18.8,42.6,0.0,22.3,Partly Cloudy,6758.8,824.2,20930.65,3
2025-06-03,Metro City,29.3,50.0,0.0,15.1,Sunny,8610.0,974.3,27202.78,4
2025-06-04,Green Valley,29.6,31.5,0.0,10.4,Partly Cloudy,5523.9,773.8,18212.62,3
2025-06-04,Harbor Town,21.4,59.3,0.0,15.2,Sunny,6160.0,757.1,19469.44,3
2025-06-04,Metro City,25.4,47.6,0.0,2.3,Partly Cloudy,8738.2,940.0,28410.65,4
2025-06-05,Green Valley,25.7,63.6,0.0,20.2,Cloudy,4694.9,590.2,16195.72,3
2025-06-05,Harbor Town,18.7,45.6,0.0,20.7,Sunny,5961.3,720.6,18525.24,3
2025-06-05,Metro City,27.3,57.0,1.8,5.4,Partly Cloudy,6778.1,719.3,22388.96,4
2025-06-06,Green Valley,29.0,67.1,0.0,22.9,Partly Cloudy,7260.7,879.7,23132.3,3
2025-06-06,Harbor Town,18.3,34.2,0.0,27.3,Sunny,7698.8,938.4,24376.79,3
2025-06-06,Metro City,25.8,79.2,0.0,3.7,Partly Cloudy,9744.4,1180.1,31033.99,4
2025-06-07,Green Valley,32.8,53.8,0.0,16.6,Sunny,9025.2,1123.9,28788.86,3
2025-06-07,Harbor Town,22.0,43.6,0.0,11.1,Partly Cloudy,6614.6,706.9,22174.54,3
2025-06-07,Metro City,25.5,47.3,0.0,24.8,Sunny,12750.1,1374.3,41355.97,4
2025-06-08,Green Valley,25.3,34.9,1.4,12.8,Partly Cloudy,8105.2,963.2,25890.16,3
2025-06-08,Harbor Town,22.6,61.5,0.0,16.3,Partly Cloudy,10376.9,1209.9,33393.32,3
2025-06-08,Metro City,29.6,51.9,0.0,2.0,Sunny,14259.2,1930.5,46441.33,4
2025-06-09,Green Valley,31.9,54.6,0.0,11.1,Cloudy,5608.0,702.1,16995.8,3
2025-06-09,Harbor Town,18.6,50.2,1.5,13.3,Partly Cloudy,5795.7,650.6,19212.73,3
2025-06-09,Metro City,25.8,64.9,0.2,26.5,Sunny,8259.4,787.6,25990.83,4
2025-06-10,Green Valley,30.5,54.8,0.0,12.7,Sunny,5323.5,603.4,17257.17,3
2025-06-10,Harbor Town,21.2,51.1,0.0,2.7,Sunny,6879.4,787.8,21981.86,3
2025-06-10,Metro City,25.7,58.4,0.0,1.0,Partly Cloudy,8548.3,1126.8,28840.69,4
2025-06-11,Green Valley,29.2,48.9,0.0,10.0,Sunny,6049.2,723.1,19415.69,3
2025-06-11,Harbor Town,19.8,59.6,0.0,4.3,Sunny,7485.7,921.1,24231.96,3
2025-06-11,Metro City,24.7,40.6,3.7,23.8,Rain,8114.7,1016.0,24877.58,4
2025-06-12,Green Valley,30.7,52.3,0.0,8.2,Cloudy,4064.6,394.3,12733.41,3
2025-06-12,Harbor Town,24.1,52.6,0.0,29.1,Cloudy,6043.5,690.4,21170.21,3
2025-06-12,Metro City,25.5,50.3,0.0,21.9,Sunny,10848.6,1237.5,36742.05,4
2025-06-13,Green Valley,25.8,71.4,0.0,15.5,Partly Cloudy,3836.9,480.7,13414.39,3
2025-06-13,Harbor Town,24.1,29.9,0.0,17.2,Partly Cloudy,6670.0,827.4,21636.31,3
2025-06-13,Metro City,22.9,54.7,0.0,13.4,Sunny,9549.2,1073.7,31959.54,4
2025-06-14,Green Valley,21.6,51.0,0.0,13.0,Sunny,7133.9,780.0,23050.81,3
2025-06-14,Harbor Town,21.5,49.0,2.1,26.5,Rain,6783.4,901.7,20746.33,3
2025-06-14,Metro City,23.7,63.9,0.0,7.7,Cloudy,9359.5,1086.9,32335.81,4
2025-06-15,Green Valley,25.9,41.6,0.0,18.1,Sunny,6352.4,866.6,20638.04,3
2025-06-15,Harbor Town,25.1,51.5,0.0,4.6,Cloudy,7939.0,937.8,25819.33,3
2025-06-15,Metro City,27.3,55.9,0.0,26.6,Sunny,13126.4,1793.4,42140.91,4
2025-06-16,Green Valley,28.0,59.5,2.0,12.5,Rain,5301.8,611.0,17539.32,3
2025-06-16,Harbor Town,19.4,50.6,0.0,7.7,Cloudy,4795.1,489.1,16297.47,3
2025-06-16,Metro City,26.8,51.5,0.0,20.2,Partly Cloudy,8532.1,871.9,25797.83,4
2025-06-17,Green Valley,23.2,55.0,0.1,18.7,Sunny,5593.6,630.4,16971.48,3
2025-06-17,Harbor Town,23.5,75.6,1.9,14.1,Partly Cloudy,6449.7,664.9,19444.04,3
2025-06-17,Metro City,25.8,67.7,0.0,22.5,Cloudy,8220.5,1015.0,26236.13,4
2025-06-18,Green Valley,30.1,48.1,0.0,11.8,Cloudy,4869.6,608.8,16078.37,3
2025-06-18,Harbor Town,22.1,52.2,0.0,22.5,Cloudy,6607.8,778.4,21353.48,3
2025-06-18,Metro City,30.2,62.0,3.5,17.5,Rain,10118.4,1267.6,33230.01,4
2025-06-19,Green Valley,27.7,39.6,0.0,8.3,Sunny,6342.0,766.1,20340.08,3
2025-06-19,Harbor Town,17.5,48.2,0.0,2.1,Sunny,7474.1,821.5,24084.14,3
2025-06-19,Metro City,25.6,56.2,0.0,16.1,Cloudy,10153.8,1098.1,30808.03,4
2025-06-20,Green Valley,29.0,56.4,0.0,21.0,Cloudy,6450.8,662.1,20048.66,3
2025-06-20,Harbor Town,18.4,63.9,0.0,7.4,Partly Cloudy,5800.2,550.1,19196.08,3
2025-06-20,Metro City,29.1,61.1,0.0,21.1,Sunny,8287.7,988.3,26095.28,4
2025-06-21,Green Valley,26.0,53.9,0.0,9.1,Sunny,7431.8,779.7,24565.79,3
2025-06-21,Harbor Town,23.4,80.2,0.0,12.0,Partly Cloudy,6482.4,648.1,21540.05,3
2025-06-21,Metro City,25.4,50.6,0.7,13.3,Sunny,8644.4,1032.7,28838.4,4
2025-06-22,Green Valley,25.2,55.1,0.0,13.7,Sunny,7720.0,885.1,24033.02,3
2025-06-22,Harbor Town,25.4,62.6,0.0,17.7,Sunny,8538.7,1104.4,27686.71,3
2025-06-22,Metro City,24.0,50.2,0.0,27.3,Partly Cloudy,13615.5,1651.0,43987.78,4
2025-06-23,Green Valley,28.7,54.6,0.0,12.6,Sunny,5720.1,616.8,17770.57,3
2025-06-23,Harbor Town,19.1,48.7,0.0,13.3,Sunny,4971.9,552.6,16327.26,3
2025-06-23,Metro City,27.6,62.5,0.0,15.1,Partly Cloudy,8621.7,913.2,27014.27,4
2025-06-24,Green Valley,26.9,26.4,0.0,19.0,Cloudy,3371.0,439.2,11892.67,3
2025-06-24,Harbor Town,21.0,32.6,0.0,7.0,Cloudy,5328.0,725.8,17378.38,3
2025-06-24,Metro City,28.8,40.5,2.6,12.3,Rain,9555.6,1178.8,29098.35,4
2025-06-25,Green Valley,28.7,68.9,0.0,30.0,Sunny,6017.9,732.6,19217.44,3
2025-06-25,Harbor Town,22.0,61.4,0.0,16.3,Sunny,6422.7,706.6,20749.86,3
